,,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,RelativeHumidity
,,avail,avail,avail,avail,avail,avail,avail,avail,avail,avail,avail,avail
station_id,Date,,,,,,,,,,,,
M6,2007-05-17,100.0,100.0,95.8333333333,100.0,95.8333333333,95.8333333333,0.0,0.0,100.0,100.0,95.8333333333,100.0
M6,2007-05-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-19,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-20,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-21,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,95.8333333333,91.6666666667,100.0,91.6666666667
M6,2007-05-22,100.0,100.0,100.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-23,95.8333333333,91.6666666667,95.8333333333,87.5,91.6666666667,95.8333333333,0.0,0.0,95.8333333333,91.6666666667,95.8333333333,91.6666666667
M6,2007-05-24,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-25,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-26,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-27,100.0,100.0,100.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-05-28,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,95.8333333333
M6,2007-05-29,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-05-30,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-05-31,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-01,100.0,100.0,95.8333333333,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,100.0
M6,2007-06-02,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-03,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-06-04,100.0,100.0,100.0,91.6666666667,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-06-05,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,0.0,0.0,91.6666666667,91.6666666667,91.6666666667,91.6666666667
M6,2007-06-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-07,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-08,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,0.0,0.0,91.6666666667,91.6666666667,91.6666666667,91.6666666667
M6,2007-06-09,87.5,87.5,87.5,70.8333333333,70.8333333333,87.5,0.0,0.0,83.3333333333,66.6666666667,87.5,66.6666666667
M6,2007-06-10,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-06-11,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-06-12,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,95.8333333333
M6,2007-06-13,100.0,100.0,100.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-14,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-15,100.0,95.8333333333,100.0,87.5,95.8333333333,100.0,0.0,0.0,95.8333333333,83.3333333333,100.0,83.3333333333
M6,2007-06-16,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,95.8333333333,91.6666666667,100.0,91.6666666667
M6,2007-06-17,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-19,100.0,100.0,100.0,100.0,95.8333333333,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-20,100.0,100.0,95.8333333333,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,95.8333333333
M6,2007-06-21,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-22,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-23,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-24,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-06-25,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-26,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,91.6666666667,0.0,0.0,91.6666666667,91.6666666667,91.6666666667,91.6666666667
M6,2007-06-27,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-28,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-06-29,100.0,100.0,95.8333333333,95.8333333333,95.8333333333,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,95.8333333333
M6,2007-06-30,100.0,100.0,100.0,100.0,95.8333333333,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-01,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-02,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-07-03,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-04,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-05,100.0,100.0,95.8333333333,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-07,100.0,100.0,100.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-08,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-09,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-10,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-11,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-07-12,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-13,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-14,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-15,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-16,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-17,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-19,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-20,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-21,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-07-22,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-23,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-24,75.0,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,75.0
M6,2007-07-25,29.1666666667,29.1666666667,29.1666666667,29.1666666667,29.1666666667,29.1666666667,0.0,0.0,29.1666666667,29.1666666667,29.1666666667,29.1666666667
M6,2007-07-26,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-27,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-28,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-29,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-30,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-07-31,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,100.0
M6,2007-08-01,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-02,91.6666666667,91.6666666667,91.6666666667,87.5,87.5,91.6666666667,0.0,0.0,91.6666666667,83.3333333333,87.5,83.3333333333
M6,2007-08-03,91.6666666667,91.6666666667,87.5,87.5,87.5,87.5,0.0,0.0,91.6666666667,83.3333333333,91.6666666667,83.3333333333
M6,2007-08-04,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-05,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-07,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-08,87.5,87.5,83.3333333333,75.0,87.5,87.5,0.0,0.0,83.3333333333,75.0,83.3333333333,75.0
M6,2007-08-09,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-10,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-11,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-12,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-08-13,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-14,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-15,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-16,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-17,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-19,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-20,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-21,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-22,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-23,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-24,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-25,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-26,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-27,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-28,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-29,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-30,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-08-31,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-01,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-02,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-09-03,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-04,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-05,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-09-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-07,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-08,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-09-09,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-10,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-11,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-12,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-13,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-14,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-15,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-16,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-17,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-19,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-20,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-21,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-22,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-23,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-24,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,100.0
M6,2007-09-25,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-09-26,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-27,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-28,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-29,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-09-30,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-10-01,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-02,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-10-03,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-10-04,100.0,100.0,100.0,100.0,95.8333333333,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-05,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-07,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-08,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-09,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-10,100.0,100.0,100.0,100.0,95.8333333333,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-11,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,100.0
M6,2007-10-12,95.8333333333,95.8333333333,95.8333333333,91.6666666667,91.6666666667,95.8333333333,0.0,0.0,95.8333333333,79.1666666667,95.8333333333,79.1666666667
M6,2007-10-13,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-14,95.8333333333,95.8333333333,91.6666666667,91.6666666667,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-10-15,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-16,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-17,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-10-19,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-10-20,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-21,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-22,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-23,100.0,100.0,100.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-24,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-25,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-10-26,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-27,100.0,100.0,100.0,91.6666666667,91.6666666667,100.0,0.0,0.0,95.8333333333,87.5,100.0,91.6666666667
M6,2007-10-28,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-29,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-30,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-10-31,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-01,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,95.8333333333,91.6666666667,100.0,95.8333333333
M6,2007-11-02,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-03,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-11-04,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-11-05,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-07,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-08,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-09,100.0,100.0,100.0,91.6666666667,91.6666666667,100.0,0.0,0.0,100.0,91.6666666667,100.0,91.6666666667
M6,2007-11-10,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-11,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-11-12,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-13,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-14,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-15,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,91.6666666667,95.8333333333,91.6666666667
M6,2007-11-16,87.5,87.5,83.3333333333,87.5,87.5,87.5,0.0,0.0,87.5,83.3333333333,87.5,83.3333333333
M6,2007-11-17,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-11-18,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-19,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-11-20,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-21,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-22,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-23,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-24,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-25,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-26,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-27,100.0,100.0,100.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-11-28,100.0,100.0,95.8333333333,95.8333333333,95.8333333333,100.0,0.0,0.0,95.8333333333,95.8333333333,100.0,95.8333333333
M6,2007-11-29,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-11-30,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-12-01,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,79.1666666667,0.0,0.0,95.8333333333,91.6666666667,95.8333333333,91.6666666667
M6,2007-12-02,100.0,100.0,100.0,100.0,100.0,95.8333333333,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-12-03,100.0,100.0,100.0,91.6666666667,91.6666666667,100.0,0.0,0.0,100.0,87.5,100.0,87.5
M6,2007-12-04,100.0,100.0,100.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-12-05,100.0,100.0,100.0,95.8333333333,95.8333333333,91.6666666667,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-12-06,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-12-07,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-12-08,100.0,100.0,54.1666666667,100.0,100.0,79.1666666667,0.0,0.0,95.8333333333,95.8333333333,100.0,100.0
M6,2007-12-09,91.6666666667,91.6666666667,0.0,87.5,87.5,62.5,0.0,0.0,91.6666666667,87.5,91.6666666667,87.5
M6,2007-12-10,100.0,100.0,0.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-12-11,95.8333333333,95.8333333333,0.0,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-12-12,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-12-13,100.0,100.0,0.0,95.8333333333,95.8333333333,100.0,0.0,0.0,100.0,95.8333333333,100.0,95.8333333333
M6,2007-12-14,100.0,100.0,0.0,95.8333333333,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0
M6,2007-12-15,95.8333333333,91.6666666667,0.0,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-12-16,95.8333333333,95.8333333333,0.0,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
M6,2007-12-17,100.0,100.0,29.1666666667,95.8333333333,95.8333333333,100.0,0.0,0.0,95.8333333333,91.6666666667,100.0,95.8333333333
M6,2007-12-18,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,95.8333333333,0.0,0.0,95.8333333333,95.8333333333,95.8333333333,95.8333333333
